id,text,doc_id,Year,who
20091_M15_referat,"med hensyn til det der med, hvem der har aben, vil jeg sige, at det har ministeren og det har hr. bent bøgsted, fordi det er regeringen og dansk folkeparti, der har lavet en aftale om de supplerende dagpenge. derfor kunne man jo sige, at hvis dansk folkeparti ville løse den her sag, kunne man gøre det lige så let som at foreslå, at et sygehus skulle flyttes fra en by til en anden. så var det her problem løst. det er bare sniksnak, for man kunne godt finde en løsning, hvis man ville. jeg har forsøgt at sætte fokus på, at det kan løses på de her to måder, og jeg har ikke hørt nogen væsentlige argumenter for, hvorfor det ikke kan lade sig gøre. hvis det virkelig ligger regeringen så meget på sinde, må der da kunne findes en løsning. det her er en livsvigtig opgave, lige så vigtig som det er at sidde i et byråd. om det hedder det ene eller det andet eller det tredje, er lige meget. vi har bare nogle regler. som hr. bent bøgsted også gjorde rede for, står en overordentlig stor part af de deltidsbrandmænd, der er i frederikshavn, til at ryge helt ud. de kan simpelt hen ikke fortsætte med deres brandmandsgerning. så kan man godt diskutere, om det er et rekrutteringsproblem. det bliver det, og det er bare der, at jeg synes, det er tåbeligt, at vi i stedet for at bruge de brandmænd, vi har, skal til at bruge penge på at uddanne nogle nye, og det er altså en ond cirkel. se nu at få løst det her problem det beder jeg så indtrængende om. hvis det ligger så meget på sinde, må der også kunne findes en løsning på problemet.",378698,2009,Gustav
20091_M8_referat,"nej, det er rimelig naivt at høre på. det er simpelt hen rimelig naivt at høre på. det er der aldeles ikke taget højde for. det er da klart, at hvis investoren vil have et eller andet kapitalafkast, accepterer den, der bliver ansat, det afkast, og så ændrer tingene sig jo. det er det, jeg prøver at sige. det har det jo vist sig at gøre i usa, bare for at tage et eksempel. der har man jo de her forskellige ejerforhold, og der har det vist sig, at de landmænd, der tager en ansættelse, bliver kørt ned og ender med at være forgældede, fordi de ikke kan leve op til de afkastkrav. det er det, jeg synes man skal interessere sig for her. jeg synes ikke, man skal interessere sig så meget for dyrevelfærd på den måde. jeg synes, man skal interessere sig for, hvad det er for ejerforhold, og hvad det er for ansættelsesforhold, der kommer i det her erhverv. det er fundamentalt anderledes end det, der har været traditionen inden for dansk landbrug.",151751,2009,Morten
20091_M26_referat,"jo, det kan man godt, men jeg tror i virkeligheden, at hr. frank aaen har misforstået det. det er rigtigt, at vi skal træffe en beslutning, men den beslutning kunne godt være, at vi ventede. det er der sådan set ikke noget til hinder for. det er derfor, jeg siger: lad os nu vente at se, hvad de danske eksperter siger. hvad er fordelen ved at udskyde den beslutning? og så skal man i øvrigt huske, at de tre kandidater, vi har, joint strike fighter, som er den ene, og som er amerikansk, så er der gripen ng, som er en svensk, og så er der endelig f-18, som også er amerikansk. af de tre er de to førstnævnte, nemlig jsf og gripen faktisk ikke, om jeg så må sige, flyvefærdige endnu, undskyld udtrykket, men de er stadig på udviklingsstadiet, og der flyver ikke så mange af dem, det er fuldstændig rigtigt. og igen, det torsdag den 3. december 2009 13",421130,2009,Gustav
20091_M33_referat,"da vi startede debatten om finansloven, var regeringens vurdering, at vi næste år ville få et underskud på omkring 85 mia. kr. det er så blevet 10 mia. kr. større, arbejdsløsheden vokser, og prognosen for, hvor meget den vil vokse til næste år, er oppe på 160.000 arbejdsløse. vi foreslog under behandlingen i september, at man skulle lave en massiv satsning på klimajob, fordi det er her, man på den ene side kan tage toppen af arbejdsløsheden, undgå at folk bliver kastet ud i ledighed og at entreprenørerne må sætte maskinerne i garagen, samtidig med at man på den anden side kan forbedre landets økonomi på sigt, fordi man får nogle energibesparelser. hvis man sætter massivt i gang med energirenoveringer af private boliger og offentlige bygninger og laver klimatilpasninger, vil det være en gevinst for den enkelte borger, for samfundet og for beskæftigelsen. men regeringen har sagt nej, nej og atter nej, og hvad har den i stedet brugt 10 mia. kr. til næste år? ufinansierede skattelettelser! er det særlig klog politik?",6179,2009,Gustav
20091_M11_referat,"brystkræft efter natarbejde er ikke optaget på erhvervssygdomsfortegnelsen. det skyldes, at der ikke i dag er tilstrækkelig medicinsk dokumentation for, at der er en generel sammenhæng imellem natarbejde og brystkræft. for at tage stilling til, om det skal på erhvervssygdomsfortegnelsen, afventer erhvervssygdomsudvalget og arbejdsskadestyrelsen rapporten fra who’s kræftrådgivningscenter , iarc, om brystkræft efter natarbejde. rapporten forventes at komme . jeg vil dog gerne slå fast, at der allerede i dag er gode muligheder for at yde erstatning til de ramte. indtil nu er 63 konkrete tilfælde anerkendt efter forelæggelse for erhvervssygdomsudvalget. jeg kan til slut oplyse, at danmark, så vidt vides, er det første land, der konkret har anerkendt brystkræft som følge af natarbejde som en erhvervsskade. tredje næstformand holger k. nielsen : tak. spørgsmålet er afsluttet. det næste spørgsmål er stillet af hr. eigil andersen til beskæftigelsesministeren. spm. nr. 12 til beskæftigelsesministeren af:",214882,2009,Morten
20091_M89_referat,"nu, hvor fru sophie løhde spørger, vil jeg gerne have lejlighed til at kvittere for det, som jeg oplevede som meget positivt, nemlig fejlagtigt at blive taget for at være lærer. for det at være lærer er efter min mening et af de mest respektindgydende og væsentlige hverv, man kan have i det danske samfund, og hvis fru sophie løhde mener, at jeg kan varetage den opgave, så betragter jeg det som en stor ros. det mener jeg fuldstændig uden ironi og fuldstændig fladt, for det er helt afgørende, at de positioner bliver varetaget. hvis fru sophie løhde mener, at jeg ville kunne gøre nytte der, så mener jeg bestemt, at det er positivt ment. jeg tror, at fru sophie løhde er ved at falde ned i den sædvanlige diskussion, når regeringspartierne vil være i opposition til oppositionen, nemlig at spørge: hvad vil i gøre? fru sophie løhde deltog også i debatten i sidste uge, og der fremlagde både jeg og andre radikale ordførere de radikales forslag til, hvordan danmark kan få en sund og ansvarlig økonomi. det rækker tiden ikke til i dag, men jeg tror heller ikke, at nogen ønsker en repetition af den meget lange debat.",260623,2010,Morten
20091_M43_referat,"jeg er da glad for, at hr. kamal qureshi bruger ordet muligvis. det er jo noget af en indrømmelse. og deri ligger det, at det her jo ikke er en eksakt videnskab. i forhold til hvor mange sager der bliver registreret som hadforbrydelser, er det jo et spørgsmål om, at det bliver præciseret i forbindelse med de her afhøringer, at ofrene skal spille rent og åbent ud og fortælle, hvad det er, der er sket. i forhold til at rejse sagerne ved domstolene er det jo altså sådan, at anklagemyndigheden har den pligt her i landet, at man ikke rejser sager, medmindre man er i stand til at føre beviset. og hvis ikke man kan føre beviset, skal man jo ikke sigte folk eller anklage folk for noget. og det kan måske godt være svært i nogle af de her sager, fordi der i nogle sager måske kan være tale om påstand mod påstand. men alle de gange, hvor det kan lade sig gøre og det er jo det, man arbejder på i efterforskningen skal man selvfølgelig komme efter forbryderen, der har begået vold, eller hvad han nu har begået af ulovligheder. man skal selvfølgelig komme efter gerningsmanden og sørge for, at han får den straf, han har fortjent i forhold til den forbrydelse, han har begået.",42179,2010,Morten
20091_M72_referat,"det lyder jo næsten, som om ordføreren for socialistisk folkeparti ikke så gerne så, at der var den her mulighed for fodlænkeordning, fordi de her mennesker, som afsoner med fodlænke hvilket de faktisk kan ansøge om frivilligt egentlig hellere burde sidde i fængsel, for der har de meget bedre forhold. det stiller jeg mig sådan lidt undrende over for, for jeg har da ellers hørt socialistisk folkeparti være meget varme fortalere for fodlænkeordningen. så er det her et tilbagetog, eller står man stadig væk ved det, man mener?",169123,2010,Morten
20091_M102_referat,"jeg synes ikke rigtig, at ordføreren fra dansk folkeparti giver noget ordentligt svar på, hvad man skal stille op i kommunerne. regeringen har selv i sin 2015-plan slået fast, at skal vi kunne have et uændret serviceniveau, når det kommer til vores ældre borgere, der har krav på en ordentlig ældrepleje, og til vores børn, der har krav på en ordentlig pasning og en folkeskole, der gerne skulle være i verdensklasser, skal der 2 mia. kr. til om året. nu kommer der 0 mia. kr. om året, og det kommer oven i et krav fra regeringen og i en aftale, man har indgået, om, at kommunerne skal finde 1 mia. kr. i effektiviseringer. derfor vil jeg bare spørge fru pia kjærsgaard, om hun ikke er gevaldig bange for, at den aftale, man har indgået og det er så med åbne øjne, kan jeg forstå, man ved udmærket godt, hvad nulvæksten betyder for kommunerne kommer til at gøre rigtig ondt på kernevelfærden, på børnepasningen, på ældreplejen og på folkeskolerne rundtomkring i kommunerne.",319219,2010,Morten
20091_M43_referat,"tak til statsministeren. og så er det klima- og energiministeren til besvarelse. klima- og energiministeren lykke friis : tak, hr. formand. tak for lejligheden til at give min vurdering af resultatet af klimatopmødet og ikke mindst muligheden for at se fremad. hovedpointen er jo, at vi ikke nåede i mål i københavn, men fik skabt et fundament for en global aftale under fn, som det nu gælder om at bygge videre på. blot, så der ikke er nogen misforståelser, vil jeg gerne starte med at understrege, at regeringens mål fortsat er en juridisk bindende aftale i fn-regi det er der ikke ændret ved selv om det jo er meget tydeligt for enhver, at opgaven er meget, meget svær. hvad der i sidste instans kommer ud af københavn, ja, det afhænger i høj grad af landene og deres syn på den videre proces. men først til resultatet: cop15 er for længst blevet kaldt den mest komplicerede og mest afgørende klimaforhandling, der nogen sinde er blevet afholdt, og historikere er i fuld sving med at grave i arkiverne efter mulige paralleller. på trods af kompleksiteten, der i høj grad afspejler vanske- 5 ligheden ved at opnå multilaterale resultater i en multipolær verden, lykkedes det med copenhagen accord at indfange væsentlige fremskridt fremskridt, som langt hen ad vejen var nået gennem intens dialog i optakten til og under cop15. alle verdens store udledere, usa, kina, indien osv., har for første gang nogen sinde tilsluttet sig en samlet ramme. hvis vi stiller skarpt på indholdet af copenhagen accord, så er der syv punkter, som jeg gerne vil fremhæve. det første punkt knytter sig til ambitionsniveauet. det lykkedes at få en global forankring af 2-graders-målet, og vi fik understreget, at de globale udledninger skal toppe snarest muligt. fra ikke mindst eu’s side havde vi dog håbet, at man også var blevet enig om en konkret tidsramme for, hvornår de globale udledninger skal toppe, og et konkret langsigtet globalt reduktionsmål. for at begrænse den lokale opvarmning til under 2 grader er det afgørende, at alle større udledere bidrager med en rimelig og fair indsats, ellers får vi ganske enkelt ikke løst klimaproblemet. det andet punkt, jeg vil fremhæve, knytter sig netop til dette. i københavn fik vi skabt en proces for, hvordan landene kan melde deres reduktionsindsatser ind. med aftalen tilkendegav ilandene at ville indskrive nationale reduktionsmål, de såkaldte ecomomy white emissions targets, for 2020. samtidig viste centrale udviklingslande vilje til at indskrive konkrete reduktionstiltag, hvilket blev bekræftet på mødet mellem de fire store ulande her i weekenden. afgørende for den videre proces er det, at der med aftalen også skabes en ramme for robust og transparent opfølgning på, for implementering af reduktionsindsatserne. det tredje punkt drejer sig om finansiering, og her indeholder aftalen formuleringer om, at der skal afsættes et betydeligt milliardbeløb. på kort sigt, det vil sige fra 2010 til 2012 den såkaldte opstartsfinansiering er målet, at der skal rejses op imod 30 mia. dollars over 3 år. på længere sigt er målet 100 mia. dollars årligt . desuden var der enighed om, at der skal etableres en copenhagen green climate fund til at kanalisere en væsentlig del af den langsigtede finansiering. samtidig var der enighed om at etablere et såkaldt højniveaupanel under cop’en med henblik på at sikre overblik over finansieringsbehov og finansieringsbidrag. det fjerde punkt i copenhagen accord, jeg vil fremhæve, drejer sig om tilpasningsindsatsen. her anerkender aftalen, at tilpasningsindsatsen haster i mange lande og ikke mindst nødvendiggør øget støtte og internationalt samarbejde. industrilandene skal øge støtten gennem finansiering, teknologi og kapacitetsopbygning, og aftalen slår fast, at der især er behov for øget støtte til de fattigste: de små østater og afrika. et femte punkt knytter sig til skovområdet, der blev anerkendt som helt centralt for reduktionsindsatsen. netop derfor blev landene også enige om, at der straks skal etableres en mekanisme, som kan sikre finansieringen af reduktionsindsatsen på skovområdet i udviklingslandene. ved punkt nr. 6 er vi kommet til teknologi. copenhagen accord indeholder her en teknologimekanisme, der støtter udvikling og overførsel af teknologi, med udgangspunkt i de enkelte udviklingslandes ønsker, behov og omstændigheder, og som både omfatter tilpasnings- og reduktionsindsatsen. det konkrete indhold i mekanismen skal så fastlægges i de kommende forhandlinger. punkt 7, det sidste punkt, handler jo så om den videre proces for forhandlingerne. copenhagen accord er et vigtigt fundament for de videre forhandlinger under fn. accorden knækker nogle af de vanskelige politiske nødder, der kan bringe os helt i mål med en global aftale, og to helt centrale ting er, at der skabes en fælles ramme, hvor alle store udledere er med, og accorden sikrer hurtig handling, f.eks. via opstartsfinansiering og listning af reduktionsindsatserne. 6 tirsdag den 26. januar 2010 men copenhagen accord skal jo ikke stå alene. ud over accorden blev der i københavn vedtaget to beslutninger om, at forhandlingerne kører videre i de to eksisterende forhandlingsspor: kyotosporet og konventionssporet. copenhagen accord skal altså ses som et vigtigt input på vejen mod en global aftale under fn. det leder mig så over til det videre arbejde. som allerede antydet bliver resultaterne ikke automatisk omsat til et syvmileskridt på vej hen mod en global aftale. det afhænger i sagens natur af parternes vilje og handling. og den første indikation på dette får vi, når landene kommer med deres konkrete indmeldinger om reduktionsmål og indsatser i copenhagen accord. afhængigt af hvordan landene spiller ind i det videre arbejde, kan copenhagen accord udgøre et væsentligt skridt på vejen mod det ultimative mål i form af en juridisk bindende aftale i fn-regi, som jeg håber på og arbejder for bliver resultatet i mexico. i den forbindelse er det glædeligt, at mange lande aktivt presser på for at få landene til at melde ind. samtidig er det positivt, at de fire store ulande i søndags viste vilje til at opliste deres indsats. den 31. januar er ikke nogen skarp deadline, som bl.a. yvo de boer, fn s eksekutivdirektør, også har givet udtryk for. det centrale er, at der sker tilslutning, men ikke om tilslutningen lige falder på slaget 12 den 31. januar. med andre ord: copenhagen accord er ikke udstyret med en vindebro, der pludselig går op, nej, accorden forbliver åben. præcis fordi copenhagen accord kan blive udgangspunktet for en global aftale, arbejder danmark intensivt for, at landene melder deres reduktionsmål ind, ligesom vi bl.a. via eu presser på for, at der kommer tilsagn om opstartsfinansiering til klimaindsatsen, og at det i de videre forhandlinger konkretiseres, hvordan den langsigtede finansiering sættes i værk. hermed er jeg ved mit andet punkt, nemlig danmarks indsats for en global aftale. hovedbudskabet her er, at danmarks hidtidige initiativret helt i tråd med vanlig praksis inden for klimaforhandlingerne nu overgår til det efterfølgende formandskab, nemlig mexicos. men da danmark har investeret så mange kræfter i klimatopmødet og derfor naturligvis også har en selvstændig interesse i at følge resultatet til dørs, vil vi opretholde et betydeligt engagement. dette engagement skal også ses i lyset af, at det er regeringens langsigtede vision, at danmark skal være blandt de mest aktive eu-lande på klimaområdet kort sagt, vi skal være et af de lande, der konsekvent skubber på den internationale klimadagsorden. hvad vil vi så helt konkret gøre? jo, regeringen vil for det første arbejde for, at industrilandene leverer den lovede opstartsfinansiering, så jeg vil snarest tage kontakt til min spanske kollega for at få eu til at presse på for, at donorlandene samles og diskuterer dette hurtigst muligt. og danmark vil jo bidrage med vores del i form af 1,2 mia. kr. over 3 år. for det andet vil vi etablere et tæt samarbejde med både mexico og fn-sekretariatet for at facilitere processen. vi holder også tæt kontakt med tyskland, der jo som bekendt vil holde et møde forud for fn-forhandlingerne i juni i bonn, samt andre aktører, der igangsætter politiske initiativer, som underbygger en global aftale. for det tredje vil vi fortsætte det intensive klimadiplomati, og jeg rejser allerede på fredag til davos og senere til indien for bl.a. at diskutere processen fremad. endelig vil regeringen overveje oprettelsen af en stilling som klimaattaché i mexico og beholde en klimaattaché i pretoria, idet sydafrika som bekendt er vært for cop17. jeg ser naturligvis frem til det videre cop-arbejde, for danmark skal bevare sin progressive rolle i de internationale bestræbelser på at begrænse og afbøde virkningen af de globale klimaforandringer og det vel at mærke på en sådan måde, at vi får alle store udledere med om bord, og jeg håber, det er en vision, som folketinget kan samle sig omkring. tak. forhandling tak til ministeren. så går vi over til den egentlige forhandling, og den første, der får ordet, er hr. per clausen som ordfører for forespørgerne. jeg gør opmærksom på, at der er dobbelt taletid, altså 10 minutter, til ordførerne. ordfører for forespørgerne",37879,2010,Morten
20101_M26_referat,"det lyder rigtig godt. jeg kunne også godt tænke mig at holde lidt fast i, om det også har været en del af venstres oplæg her at sørge for, at der ikke bliver ændret på rettighederne. folk kan stadig væk klage, og for den enkelte person ude i landet, som ønsker at klage, jamen der er der ikke ændret noget, der koster det stadig væk 500 kr., så vi kan sige, at man ikke har ændret retten til at klage. er det noget, der er indgået i venstres overvejelser, at man ligesom siger, at nu hæver vi godt nok gebyret, men retten er der jo stadig væk for foreningerne? foreningerne har jo muligheden for at gennemarbejde tingene, så de ikke taber sagerne. vi ved, der er nogle foreninger, der nogle gange taber nogle af sagerne, og det er selvfølgelig ærgerligt for dem, men så er det vel også endnu mere vigtigt, at man har nogle gennemarbejdede sager, når man kommer frem til målstregen, og kan sige: det er den her, jeg ønsker at klage over. tror hr. eyvind vesselbo ikke, at det vil være med til at sørge for, at vi får de seriøse klager frem i systemet, så de ikke belaster og ikke tynger hele processen? : tak. jeg vil bare spørge hr. eyvind vesselbo, om det ikke har været inde i venstres overvejelser, da man ville lave klagesystemet om, at sætte fokus på netop det her problem med, at vi gerne vil have et hurtigt klagesystem, og at det er derfor, man egentlig gerne vil lave det her om, så man kan sige: vi koncentrerer os om de sager, hvor der er noget væsentligt at komme efter, og derfor er det måske godt at hæve gebyret her, så vi får de rigtige sager ind over bordet. for det er vel ikke en gratis proces at behandle en klagesag. er det slet ikke noget, der er indgået i venstres overvejelser, dengang man ville have det her forslag?",383793,2010,Morten
20101_M19_referat,"jeg synes, det er lidt spændende, at ministeren med sikkerhed i stemmen mener at kunne sige, at der ikke er nogen forskel kvalitetsmæssigt på de undersøgelser og behandlinger, man får på private sygehuse og klinikker, i forhold til det, der foregår på det offentlige område. man kan jo sige, at det, der nu giver anledning til indgriben fra ministerens side og jeg skal sige, at jeg da bestemt tror, at der vil blive grebet effektivt ind nu, hvor man er blevet opmærksom på problemstillingen, selvfølgelig er et eksempel på, at der er en alvorlig kvalitetsforskel. jeg ved jo også fra tidligere spørgsmål, jeg har stillet til ministeren, at i grunden ved han ingenting om, hvorvidt der er den her kvalitetsforskel i behandlingerne på private og offentlige sygehuse, for han ønsker ikke at undersøge det, han ønsker sådan set ikke at vide det. og det er jo derfor, jeg synes, at det er meget dristigt, at ministeren siger, at der ingen forskel er. det kan vi ikke vide noget om. vi hører meget om det fra offentlige sygehuse, som bruger mange ressourcer, siger de, på at reparere skader, men når man beder ministeren om at gennemføre en undersøgelse af det, siger han, at det er der ikke nogen grund til at undersøge. og det er måske det, jeg synes er 8 onsdag den 17. november 2010 us 33 lidt betænkeligt, altså at man ikke netop med udgangspunkt i de sager, vi har nu, siger, at der måske er noget at komme efter. så er det hr. orla hav med spørgsmål til indenrigs- og sundhedsministeren. værsgo. spm. nr. us 33",381711,2010,Morten
20091_M90_referat,"så hvis jeg har forstået det korrekt, er det sådan, at det er, fordi man i virkeligheden er imod, hvad skal jeg sige, udgiftssiden på statsbudgettet, at man ikke vil stemme for den her skat. men hvis man egentlig ser på det, vi diskuterer, så er det, man har imod det, i virkeligheden, at skatten ikke er høj nok. man ville godt have taget endnu mere fra pensionisterne. er det ikke korrekt forstået? jeg synes, det er en lidt skræmmende diskussion. i forvejen har vi et flertal her i folketinget, der vil tage penge fra pensionisterne, og så har vi åbenbart også et ret stort mindretal, der siger: ja, det er godt nok, at de vil stjæle fra pensionisterne, men de tager ikke nok, så vi vil tage endnu mere. er det ikke det, sf står her og siger?",266617,2010,Morten
